filename,date,year,month,day,language,pages
"Explications_du_Conseil_fédéral_(14.06.1981)(PDF,_2_MB,_14.06.1981).pdf",1981-06-14,1981,6,14,fr,8
"Explications_du_Conseil_fédéral_(14.06.2015)(PDF,_621_kB,_14.06.2015).pdf",2015-06-14,2015,6,14,fr,64
"Explications_du_Conseil_fédéral_(15.05.2022)(PDF,_1_MB,_17.08.2022).pdf",2022-05-15,2022,5,15,fr,56
"Explications_du_Conseil_fédéral_(16.02.1992)(PDF,_584_kB,_16.02.1992).pdf",1992-02-16,1992,2,16,fr,16
"Explications_du_Conseil_fédéral_(16.03.1986)(PDF,_1_MB,_16.03.1986).pdf",1986-03-16,1986,3,16,fr,4
"Explications_du_Conseil_fédéral_(16.05.2004)(PDF,_657_kB,_16.05.2004).pdf",2004-05-16,2004,5,16,fr,63
"Explications_du_Conseil_fédéral_(17.05.1992)(PDF,_2_MB,_17.05.1992).pdf",1992-05-17,1992,5,17,fr,80
"Explications_du_Conseil_fédéral_(17.05.2009)(PDF,_1_MB,_13.03.2009).pdf",2009-05-17,2009,5,17,fr,32
"Explications_du_Conseil_fédéral_(17.06.2007)(PDF,_1_MB,_27.04.2007).pdf",2007-06-17,2007,6,17,fr,40
"Explications_du_Conseil_fédéral_(17.06.2012)(PDF,_548_kB,_17.06.2012).pdf",2012-06-17,2012,6,17,fr,40
"Explications_du_Conseil_fédéral_(18.02.1979)(PDF,_2_MB,_18.02.1979).pdf",1979-02-18,1979,2,18,fr,8
"Explications_du_Conseil_fédéral_(18.04.1999)(PDF,_160_kB,_18.04.1999).pdf",1999-04-18,1999,4,18,fr,8
"Explications_du_Conseil_fédéral_(18.05.2003)(PDF,_316_kB,_18.05.2003).pdf",2003-05-18,2003,5,18,fr,56
"Explications_du_Conseil_fédéral_(18.05.2014)(PDF,_493_kB,_18.05.2014).pdf",2014-05-18,2014,5,18,fr,48
"Explications_du_Conseil_fédéral_(18.06.2023)(PDF,_1_MB,_18.06.2023).pdf",2023-06-18,2023,6,18,fr,56
"Explications_du_Conseil_fédéral_(19.05.2019)(PDF,_731_kB,_19.05.2019).pdf",2019-05-19,2019,5,19,fr,56
"Explications_du_Conseil_fédéral_(20.02.1994)(PDF,_1_MB,_20.02.1994).pdf",1994-02-20,1994,2,20,fr,40
"Explications_du_Conseil_fédéral_(20.05.1979)(PDF,_3_MB,_20.05.1979).pdf",1979-05-20,1979,5,20,fr,12
"Explications_du_Conseil_fédéral_(20.05.1984)(PDF,_2_MB,_20.05.1984).pdf",1984-05-20,1984,5,20,fr,8
"Explications_du_Conseil_fédéral_(20.11.2020)(PDF,_390_kB,_18.08.2021).pdf",2020-11-20,2020,11,20,fr,32
"Explications_du_Conseil_fédéral_(21.05.2000)(PDF,_347_kB,_21.05.2000).pdf",2000-05-21,2000,5,21,fr,15
"Explications_du_Conseil_fédéral_(21.05.2006)(PDF,_155_kB,_21.05.2006).pdf",2006-05-21,2006,5,21,fr,16
"Explications_du_Conseil_fédéral_(21.05.2017)(PDF,_853_kB,_21.05.2017).pdf",2017-05-21,2017,5,21,fr,64
"Explications_du_Conseil_fédéral_(22.09.1985)(PDF,_7_MB,_22.09.1985).pdf",1985-09-22,1985,9,22,fr,24
"Explications_du_Conseil_fédéral_(22.09.2002)(PDF,_1_MB,_02.09.2002).pdf",2002-09-22,2002,9,22,fr,32
"Explications_du_Conseil_fédéral_(22.09.2013)(PDF,_1_MB,_26.08.2013).pdf",2013-09-22,2013,9,22,fr,64
"Explications_du_Conseil_fédéral_(22.09.2024)(PDF,_1_MB,_07.10.2024).pdf",2024-09-22,2024,9,22,fr,40
"Explications_du_Conseil_fédéral_(23.09.1984)(PDF,_3_MB,_23.09.1984).pdf",1984-09-23,1984,9,23,fr,8
"Explications_du_Conseil_fédéral_(23.09.1990)(PDF,_966_kB,_23.09.1990).pdf",1990-09-23,1990,9,23,fr,32
"Explications_du_Conseil_fédéral_(23.09.2012)(PDF,_3_MB,_23.09.2012).pdf",2012-09-23,2012,9,23,fr,32
"Explications_du_Conseil_fédéral_(23.09.2018)(PDF,_617_kB,_01.02.2019).pdf",2018-09-23,2018,9,23,fr,40
"Explications_du_Conseil_fédéral_(24.02.2008)(PDF,_741_kB,_17.12.2007).pdf",2008-02-24,2008,2,24,fr,32
"Explications_du_Conseil_fédéral_(24.09.1978)(PDF,_1_MB,_24.09.1978).pdf",1978-09-24,1978,9,24,fr,4
"Explications_du_Conseil_fédéral_(24.09.2000)(PDF,_417_kB,_24.09.2000).pdf",2000-09-24,2000,9,24,fr,32
"Explications_du_Conseil_fédéral_(24.09.2006)(PDF,_918_kB,_07.09.2006).pdf",2006-09-24,2006,9,24,fr,104
"Explications_du_Conseil_fédéral_(24.09.2017)(PDF,_811_kB,_24.09.2017).pdf",2017-09-24,2017,9,24,fr,64
"Explications_du_Conseil_fédéral_(24.11.2002)(PDF,_383_kB,_24.11.2002).pdf",2002-11-24,2002,11,24,fr,40
"Explications_du_Conseil_fédéral_(24.11.2013)(PDF,_1_MB,_20.09.2013).pdf",2013-11-24,2013,11,24,fr,48
"Explications_du_Conseil_fédéral_(24.11.2024)(PDF,_1_MB,_07.10.2024).pdf",2024-11-24,2024,11,24,fr,72
"Explications_du_Conseil_fédéral_(25.06.1995)(PDF,_2_MB,_25.06.1995).pdf",1995-06-25,1995,6,25,fr,64
"Explications_du_Conseil_fédéral_(25.09.1994)(PDF,_437_kB,_25.09.1994).pdf",1994-09-25,1994,9,25,fr,16
"Explications_du_Conseil_fédéral_(25.09.2005)(PDF,_430_kB,_25.09.2005).pdf",2005-09-25,2005,9,25,fr,24
"Explications_du_Conseil_fédéral_(25.09.2016)(PDF,_1_MB,_25.09.2016).pdf",2016-09-25,2016,9,25,fr,88
"Explications_du_Conseil_fédéral_(25.09.2022)(PDF,_1_MB,_17.08.2022).pdf",2022-09-25,2022,9,25,fr,80
"Explications_du_Conseil_fédéral_(25.11.2012)(PDF,_774_kB,_25.11.2012).pdf",2012-11-25,2012,11,25,fr,56
"Explications_du_Conseil_fédéral_(25.11.2018)(PDF,_531_kB,_01.02.2019).pdf",2018-11-25,2018,11,25,fr,40
"Explications_du_Conseil_fédéral_(26.02.1978)(PDF,_1_MB,_26.02.1978).pdf",1978-02-26,1978,2,26,fr,20
"Explications_du_Conseil_fédéral_(26.02.1984)(PDF,_2_MB,_26.02.1984).pdf",1984-02-26,1984,2,26,fr,8
"Explications_du_Conseil_fédéral_(26.09.1993)(PDF,_1_MB,_26.09.1993).pdf",1993-09-26,1993,9,26,fr,32
"Explications_du_Conseil_fédéral_(26.09.2004)(PDF,_783_kB,_26.09.2004).pdf",2004-09-26,2004,9,26,fr,40
"Explications_du_Conseil_fédéral_(26.09.2010)(PDF,_1_MB,_26.09.2010).pdf",2010-09-26,2010,9,26,fr,24
"Explications_du_Conseil_fédéral_(26.09.2021)(PDF,_735_kB,_18.08.2021).pdf",2021-09-26,2021,9,26,fr,40
"Explications_du_Conseil_fédéral_(26.11.1989)(PDF,_397_kB,_26.11.1989).pdf",1989-11-26,1989,11,26,fr,16
"Explications_du_Conseil_fédéral_(26.11.2000)(PDF,_342_kB,_26.11.2000).pdf",2000-11-26,2000,11,26,fr,48
"Explications_du_Conseil_fédéral_(26.11.2006)(PDF,_530_kB,_28.09.2006).pdf",2006-11-26,2006,11,26,fr,40
"Explications_du_Conseil_fédéral_(27.02.1983)(PDF,_2_MB,_27.02.1983).pdf",1983-02-27,1983,2,27,fr,8
"Explications_du_Conseil_fédéral_(27.09.1992)(PDF,_2_MB,_27.09.1992).pdf",1992-09-27,1992,9,27,fr,80
"Explications_du_Conseil_fédéral_(27.09.1998)(PDF,_461_kB,_27.09.1998).pdf",1998-09-27,1998,9,27,fr,32
"Explications_du_Conseil_fédéral_(27.09.2009)(PDF,_1_MB,_27.07.2009).pdf",2009-09-27,2009,9,27,fr,24
"Explications_du_Conseil_fédéral_(27.09.2020)(PDF,_922_kB,_01.10.2020).pdf",2020-09-27,2020,9,27,fr,88
"Explications_du_Conseil_fédéral_(27.11.2005)(PDF,_321_kB,_27.11.2005).pdf",2005-11-27,2005,11,27,fr,24
"Explications_du_Conseil_fédéral_(27.11.2016)(PDF,_325_kB,_27.11.2016).pdf",2016-11-27,2016,11,27,fr,16
"Explications_du_Conseil_fédéral_(28.02.2016)(PDF,_556_kB,_28.02.2016).pdf",2016-02-28,2016,2,28,fr,56
"Explications_du_Conseil_fédéral_(28.05.1978)(PDF,_6_MB,_28.05.1978).pdf",1978-05-28,1978,5,28,fr,20
"Explications_du_Conseil_fédéral_(28.09.1986)(PDF,_3_MB,_28.09.1986).pdf",1986-09-28,1986,9,28,fr,12
"Explications_du_Conseil_fédéral_(28.09.1997)(PDF,_782_kB,_28.09.1997).pdf",1997-09-28,1997,9,28,fr,24
"Explications_du_Conseil_fédéral_(28.09.2014)(PDF,_248_kB,_28.09.2014).pdf",2014-09-28,2014,9,28,fr,24
"Explications_du_Conseil_fédéral_(28.09.2025)(PDF,_842_kB,_17.02.2026).pdf",2025-09-28,2025,9,28,fr,48
"Explications_du_Conseil_fédéral_(28.11.1982)(PDF,_1_MB,_28.11.1982).pdf",1982-11-28,1982,11,28,fr,4
"Explications_du_Conseil_fédéral_(28.11.1993)(PDF,_884_kB,_28.11.1993).pdf",1993-11-28,1993,11,28,fr,24
"Explications_du_Conseil_fédéral_(28.11.2004)(PDF,_573_kB,_28.11.2004).pdf",2004-11-28,2004,11,28,fr,39
"Explications_du_Conseil_fédéral_(28.11.2010)(PDF,_1_MB,_28.11.2010).pdf",2010-11-28,2010,11,28,fr,32
"Explications_du_Conseil_fédéral_(28.11.2021)(PDF,_2_MB,_05.10.2021).pdf",2021-11-28,2021,11,28,fr,48
"Explications_du_Conseil_fédéral_(29.11.1981)(PDF,_1_MB,_29.11.1981).pdf",1981-11-29,1981,11,29,fr,4
"Explications_du_Conseil_fédéral_(29.11.1998)(PDF,_739_kB,_29.11.1998).pdf",1998-11-29,1998,11,29,fr,40
"Explications_du_Conseil_fédéral_(29.11.2009)(PDF,_1_MB,_28.09.2009).pdf",2009-11-29,2009,11,29,fr,32
"Explications_du_Conseil_fédéral_(30.11.1980)(PDF,_2_MB,_30.11.1980).pdf",1980-11-30,1980,11,30,fr,8
"Explications_du_Conseil_fédéral_(30.11.2008)(PDF,_1_MB,_29.09.2008).pdf",2008-11-30,2008,11,30,fr,64
"Explications_du_Conseil_fédéral_(30.11.2014)(PDF,_359_kB,_30.11.2014).pdf",2014-11-30,2014,11,30,fr,43
"Explications_du_Conseil_fédéral_(30.11.2025)(PDF,_745_kB,_17.02.2026).pdf",2025-11-30,2025,11,30,fr,32
Spiegazioni del Consiglio federale (29.11.2020).pdf,2020-11-29,2020,11,29,it,32
"Spiegazioni_del_Consiglio_federale_(01.04.1990)(PDF,_2_MB,_01.04.1990).pdf",1990-04-01,1990,4,1,it,80
"Spiegazioni_del_Consiglio_federale_(01.06.2008)(PDF,_286_kB,_08.04.2008).pdf",2008-06-01,2008,6,1,it,40
"Spiegazioni_del_Consiglio_federale_(01.12.1985)(PDF,_1_MB,_01.12.1985).pdf",1985-12-01,1985,12,1,it,4
"Spiegazioni_del_Consiglio_federale_(01.12.1996)(PDF,_862_kB,_01.12.1996).pdf",1996-12-01,1996,12,1,it,24
"Spiegazioni_del_Consiglio_federale_(02.03.1980)(PDF,_1_MB,_02.03.1980).pdf",1980-03-02,1980,3,2,it,4
"Spiegazioni_del_Consiglio_federale_(02.06.1991)(PDF,_740_kB,_02.06.1991).pdf",1991-06-02,1991,6,2,it,24
"Spiegazioni_del_Consiglio_federale_(02.06.2002)(PDF,_193_kB,_02.06.2002).pdf",2002-06-02,2002,6,2,it,16
"Spiegazioni_del_Consiglio_federale_(02.12.1984)(PDF,_2_MB,_02.12.1984).pdf",1984-12-02,1984,12,2,it,8
"Spiegazioni_del_Consiglio_federale_(02.12.2001)(PDF,_293_kB,_02.12.2001).pdf",2001-12-02,2001,12,2,it,46
"Spiegazioni_del_Consiglio_federale_(03.03.1991)(PDF,_1_MB,_03.03.1991).pdf",1991-03-03,1991,3,3,it,16
"Spiegazioni_del_Consiglio_federale_(03.03.2002)(PDF,_277_kB,_03.03.2002).pdf",2002-03-03,2002,3,3,it,29
"Spiegazioni_del_Consiglio_federale_(03.03.2013)(PDF,_1_MB,_03.03.2013).pdf",2013-03-03,2013,3,3,it,40
"Spiegazioni_del_Consiglio_federale_(03.03.2024)(PDF,_757_kB,_10.07.2024).pdf",2024-03-03,2024,3,3,it,32
"Spiegazioni_del_Consiglio_federale_(03.12.1978)(PDF,_10_MB,_03.12.1978).pdf",1978-12-03,1978,12,3,it,32
"Spiegazioni_del_Consiglio_federale_(04.03.2001)(PDF,_207_kB,_04.03.2001).pdf",2001-03-04,2001,3,4,it,24
"Spiegazioni_del_Consiglio_federale_(04.03.2018)(PDF,_878_kB,_11.04.2018).pdf",2018-03-04,2018,3,4,it,32
"Spiegazioni_del_Consiglio_federale_(04.06.1989)(PDF,_1_MB,_04.06.1989).pdf",1989-06-04,1989,6,4,it,4
"Spiegazioni_del_Consiglio_federale_(04.12.1983)(PDF,_1_MB,_04.12.1983).pdf",1983-12-04,1983,12,4,it,4
"Spiegazioni_del_Consiglio_federale_(04.12.1988)(PDF,_3_MB,_04.12.1988).pdf",1988-12-04,1988,12,4,it,12
"Spiegazioni_del_Consiglio_federale_(04.12.1994)(PDF,_2_MB,_04.12.1994).pdf",1994-12-04,1994,12,4,it,64
"Spiegazioni_del_Consiglio_federale_(05.04.1981)(PDF,_1_MB,_05.04.1981).pdf",1981-04-05,1981,4,5,it,4
"Spiegazioni_del_Consiglio_federale_(05.04.1987)(PDF,_4_MB,_05.04.1987).pdf",1987-04-05,1987,4,5,it,16
"Spiegazioni_del_Consiglio_federale_(05.06.2005)(PDF,_646_kB,_05.06.2005).pdf",2005-06-05,2005,6,5,it,78
"Spiegazioni_del_Consiglio_federale_(05.06.2016)(PDF,_736_kB,_05.06.2016).pdf",2016-06-05,2016,6,5,it,88
"Spiegazioni_del_Consiglio_federale_(06.06.1982)(PDF,_7_MB,_06.06.1982).pdf",1982-06-06,1982,6,6,it,24
"Spiegazioni_del_Consiglio_federale_(06.06.1993)(PDF,_577_kB,_06.06.1993).pdf",1993-06-06,1993,6,6,it,16
"Spiegazioni_del_Consiglio_federale_(06.12.1987)(PDF,_6_MB,_06.12.1987).pdf",1987-12-06,1987,12,6,it,20
"Spiegazioni_del_Consiglio_federale_(06.12.1992)(PDF,_1_MB,_06.12.1992).pdf",1992-12-06,1992,12,6,it,64
"Spiegazioni_del_Consiglio_federale_(07.02.1999)(PDF,_444_kB,_07.02.1999).pdf",1999-02-07,1999,2,7,it,32
"Spiegazioni_del_Consiglio_federale_(07.03.1993)(PDF,_735_kB,_07.03.1993).pdf",1993-03-07,1993,3,7,it,24
"Spiegazioni_del_Consiglio_federale_(07.03.2010)(PDF,_1_MB,_07.03.2010).pdf",2010-03-07,2010,3,7,it,32
"Spiegazioni_del_Consiglio_federale_(07.03.2021)(PDF,_673_kB,_17.08.2021).pdf",2021-03-07,2021,3,7,it,56
"Spiegazioni_del_Consiglio_federale_(07.06.1998)(PDF,_891_kB,_07.06.1998).pdf",1998-06-07,1998,6,7,it,24
"Spiegazioni_del_Consiglio_federale_(07.12.1986)(PDF,_2_MB,_07.12.1986).pdf",1986-12-07,1986,12,7,it,8
"Spiegazioni_del_Consiglio_federale_(08.02.2004)(PDF,_341_kB,_08.02.2004).pdf",2004-02-08,2004,2,8,it,31
"Spiegazioni_del_Consiglio_federale_(08.02.2009)(PDF,_1_MB,_01.12.2008).pdf",2009-02-08,2009,2,8,it,24
"Spiegazioni_del_Consiglio_federale_(08.03.2015)(PDF,_271_kB,_08.03.2015).pdf",2015-03-08,2015,3,8,it,24
"Spiegazioni_del_Consiglio_federale_(08.03.2026)(PDF,_1_MB,_17.02.2026).pdf",2026-03-08,2026,3,8,it,72
"Spiegazioni_del_Consiglio_federale_(08.06.1997)(PDF,_703_kB,_08.06.1997).pdf",1997-06-08,1997,6,8,it,24
"Spiegazioni_del_Consiglio_federale_(09.02.2003)(PDF,_224_kB,_09.02.2003).pdf",2003-02-09,2003,2,9,it,16
"Spiegazioni_del_Consiglio_federale_(09.02.2014)(PDF,_1012_kB,_09.02.2014).pdf",2014-02-09,2014,2,9,it,40
"Spiegazioni_del_Consiglio_federale_(09.02.2025)(PDF,_555_kB,_08.07.2025).pdf",2025-02-09,2025,2,9,it,16
"Spiegazioni_del_Consiglio_federale_(09.06.1985)(PDF,_2_MB,_09.06.1985).pdf",1985-06-09,1985,6,9,it,8
"Spiegazioni_del_Consiglio_federale_(09.06.1996)(PDF,_957_kB,_09.06.1996).pdf",1996-06-09,1996,6,9,it,32
"Spiegazioni_del_Consiglio_federale_(09.06.2013)(PDF,_640_kB,_09.06.2013).pdf",2013-06-09,2013,6,9,it,32
"Spiegazioni_del_Consiglio_federale_(09.06.24)(PDF,_2_MB,_10.07.2024).pdf",2024-07-10,2024,7,10,it,88
"Spiegazioni_del_Consiglio_federale_(09.2.2020)(PDF,_2_MB,_23.04.2020).pdf",2020-04-23,2020,4,23,it,32
"Spiegazioni_del_Consiglio_federale_(10.02.2019)(PDF,_245_kB,_19.07.2019).pdf",2019-02-10,2019,2,10,it,24
"Spiegazioni_del_Consiglio_federale_(10.03.1985)(PDF,_2_MB,_10.03.1985).pdf",1985-03-10,1985,3,10,it,8
"Spiegazioni_del_Consiglio_federale_(10.03.1996)(PDF,_655_kB,_10.03.1996).pdf",1996-03-10,1996,3,10,it,24
"Spiegazioni_del_Consiglio_federale_(10.06.2001)(PDF,_102_kB,_10.06.2001).pdf",2001-06-10,2001,6,10,it,15
"Spiegazioni_del_Consiglio_federale_(10.06.2018)(PDF,_1_MB,_11.04.2018).pdf",2018-06-10,2018,6,10,it,80
"Spiegazioni_del_Consiglio_federale_(11.03.2007)(PDF,_170_kB,_22.01.2007).pdf",2007-03-11,2007,3,11,it,16
"Spiegazioni_del_Consiglio_federale_(11.03.2012)(PDF,_574_kB,_11.03.2012).pdf",2012-03-11,2012,3,11,it,56
"Spiegazioni_del_Consiglio_federale_(12.02.2017)(PDF,_736_kB,_12.02.2017).pdf",2017-02-12,2017,2,12,it,48
"Spiegazioni_del_Consiglio_federale_(12.03.1995)(PDF,_1006_kB,_12.03.1995).pdf",1995-03-12,1995,3,12,it,32
"Spiegazioni_del_Consiglio_federale_(12.03.2000)(PDF,_425_kB,_12.03.2000).pdf",2000-03-12,2000,3,12,it,40
"Spiegazioni_del_Consiglio_federale_(12.06.1977)(PDF,_2_MB,_12.06.1977).pdf",1977-06-12,1977,6,12,it,8
"Spiegazioni_del_Consiglio_federale_(12.06.1988)(PDF,_2_MB,_12.06.1988).pdf",1988-06-12,1988,6,12,it,8
"Spiegazioni_del_Consiglio_federale_(12.06.1994)(PDF,_782_kB,_12.06.1994).pdf",1994-06-12,1994,6,12,it,24
"Spiegazioni_del_Consiglio_federale_(13.02.2011)(PDF,_567_kB,_13.02.2011).pdf",2011-02-13,2011,2,13,it,16
"Spiegazioni_del_Consiglio_federale_(13.02.2022)(PDF,_850_kB,_07.01.2022).pdf",2022-02-13,2022,2,13,it,64
"Spiegazioni_del_Consiglio_federale_(13.06.1999)(PDF,_1_MB,_13.06.1999).pdf",1999-06-13,1999,6,13,it,80
"Spiegazioni_del_Consiglio_federale_(13.06.2021)(PDF,_1_MB,_18.08.2021).pdf",2021-06-13,2021,6,13,it,144
"Spiegazioni_del_Consiglio_federale_(14.06.1981)(PDF,_2_MB,_14.06.1981).pdf",1981-06-14,1981,6,14,it,8
"Spiegazioni_del_Consiglio_federale_(14.06.2015)(PDF,_584_kB,_14.06.2015).pdf",2015-06-14,2015,6,14,it,64
"Spiegazioni_del_Consiglio_federale_(15.05.2022)(PDF,_1_MB,_17.08.2022).pdf",2022-05-15,2022,5,15,it,56
"Spiegazioni_del_Consiglio_federale_(16.02.1992)(PDF,_528_kB,_16.02.1992).pdf",1992-02-16,1992,2,16,it,16
"Spiegazioni_del_Consiglio_federale_(16.03.1986)(PDF,_1_MB,_16.03.1986).pdf",1986-03-16,1986,3,16,it,4
"Spiegazioni_del_Consiglio_federale_(16.05.2004)(PDF,_764_kB,_16.05.2004).pdf",2004-05-16,2004,5,16,it,63
"Spiegazioni_del_Consiglio_federale_(17.05.1992)(PDF,_2_MB,_17.05.1992).pdf",1992-05-17,1992,5,17,it,80
"Spiegazioni_del_Consiglio_federale_(17.05.2009)(PDF,_1_MB,_17.05.2009).pdf",2009-05-17,2009,5,17,it,32
"Spiegazioni_del_Consiglio_federale_(17.06.2007)(PDF,_1006_kB,_27.04.2007).pdf",2007-06-17,2007,6,17,it,40
"Spiegazioni_del_Consiglio_federale_(17.06.2012)(PDF,_544_kB,_17.06.2012).pdf",2012-06-17,2012,6,17,it,40
"Spiegazioni_del_Consiglio_federale_(18.02.1979)(PDF,_2_MB,_18.02.1979).pdf",1979-02-18,1979,2,18,it,8
"Spiegazioni_del_Consiglio_federale_(18.04.1999)(PDF,_158_kB,_18.04.1999).pdf",1999-04-18,1999,4,18,it,8
"Spiegazioni_del_Consiglio_federale_(18.05.2003)(PDF,_298_kB,_18.05.2003).pdf",2003-05-18,2003,5,18,it,56
"Spiegazioni_del_Consiglio_federale_(18.05.2014)(PDF,_484_kB,_18.05.2014).pdf",2014-05-18,2014,5,18,it,48
"Spiegazioni_del_Consiglio_federale_(18.06.2023)(PDF,_1_MB,_18.06.2023).pdf",2023-06-18,2023,6,18,it,56
"Spiegazioni_del_Consiglio_federale_(19.05.2019)(PDF,_866_kB,_19.05.2019).pdf",2019-05-19,2019,5,19,it,56
"Spiegazioni_del_Consiglio_federale_(20.02.1994)(PDF,_1_MB,_20.02.1994).pdf",1994-02-20,1994,2,20,it,40
"Spiegazioni_del_Consiglio_federale_(20.05.1979)(PDF,_3_MB,_20.05.1979).pdf",1979-05-20,1979,5,20,it,12
"Spiegazioni_del_Consiglio_federale_(20.05.1984)(PDF,_2_MB,_20.05.1984).pdf",1984-05-20,1984,5,20,it,8
"Spiegazioni_del_Consiglio_federale_(21.05.2000)(PDF,_345_kB,_21.05.2000).pdf",2000-05-21,2000,5,21,it,15
"Spiegazioni_del_Consiglio_federale_(21.05.2006)(PDF,_156_kB,_21.05.2006).pdf",2006-05-21,2006,5,21,it,16
"Spiegazioni_del_Consiglio_federale_(21.05.2017)(PDF,_859_kB,_21.05.2017).pdf",2017-05-21,2017,5,21,it,64
"Spiegazioni_del_Consiglio_federale_(22.09.1985)(PDF,_7_MB,_22.09.1985).pdf",1985-09-22,1985,9,22,it,24
"Spiegazioni_del_Consiglio_federale_(22.09.2002)(PDF,_1_MB,_22.09.2002).pdf",2002-09-22,2002,9,22,it,32
"Spiegazioni_del_Consiglio_federale_(22.09.2013)(PDF,_1_MB,_22.09.2013).pdf",2013-09-22,2013,9,22,it,64
"Spiegazioni_del_Consiglio_federale_(22.09.24)(PDF,_1_MB,_07.10.2024).pdf",2024-10-07,2024,10,7,it,40
"Spiegazioni_del_Consiglio_federale_(23.09.1984)(PDF,_3_MB,_23.09.1984).pdf",1984-09-23,1984,9,23,it,8
"Spiegazioni_del_Consiglio_federale_(23.09.1990)(PDF,_966_kB,_23.09.1990).pdf",1990-09-23,1990,9,23,it,32
"Spiegazioni_del_Consiglio_federale_(23.09.2012)(PDF,_3_MB,_23.09.2012).pdf",2012-09-23,2012,9,23,it,32
"Spiegazioni_del_Consiglio_federale_(23.09.2018)(PDF,_667_kB,_01.02.2019).pdf",2018-09-23,2018,9,23,it,40
"Spiegazioni_del_Consiglio_federale_(24.02.2008)(PDF,_726_kB,_17.12.2007).pdf",2008-02-24,2008,2,24,it,32
"Spiegazioni_del_Consiglio_federale_(24.09.1978)(PDF,_1_MB,_24.09.1978).pdf",1978-09-24,1978,9,24,it,4
"Spiegazioni_del_Consiglio_federale_(24.09.2000)(PDF,_405_kB,_24.09.2000).pdf",2000-09-24,2000,9,24,it,32
"Spiegazioni_del_Consiglio_federale_(24.09.2006)(PDF,_778_kB,_24.09.2006).pdf",2006-09-24,2006,9,24,it,104
"Spiegazioni_del_Consiglio_federale_(24.09.2017)(PDF,_756_kB,_24.09.2017).pdf",2017-09-24,2017,9,24,it,64
"Spiegazioni_del_Consiglio_federale_(24.11.2002)(PDF,_353_kB,_24.11.2002).pdf",2002-11-24,2002,11,24,it,40
"Spiegazioni_del_Consiglio_federale_(24.11.2013)(PDF,_1_MB,_24.11.2013).pdf",2013-11-24,2013,11,24,it,48
"Spiegazioni_del_Consiglio_federale_(24.11.24)(PDF,_1_MB,_07.10.2024).pdf",2024-10-07,2024,10,7,it,72
"Spiegazioni_del_Consiglio_federale_(25.06.1995)(PDF,_2_MB,_25.06.1995).pdf",1995-06-25,1995,6,25,it,64
"Spiegazioni_del_Consiglio_federale_(25.09.1994)(PDF,_427_kB,_25.09.1994).pdf",1994-09-25,1994,9,25,it,16
"Spiegazioni_del_Consiglio_federale_(25.09.2005)(PDF,_427_kB,_25.09.2005).pdf",2005-09-25,2005,9,25,it,24
"Spiegazioni_del_Consiglio_federale_(25.09.2016)(PDF,_1_MB,_25.09.2016).pdf",2016-09-25,2016,9,25,it,88
"Spiegazioni_del_Consiglio_federale_(25.09.20222)(PDF,_1_MB,_17.08.2022).pdf",2022-08-17,2022,8,17,it,80
"Spiegazioni_del_Consiglio_federale_(25.11.2012)(PDF,_768_kB,_25.11.2012).pdf",2012-11-25,2012,11,25,it,56
"Spiegazioni_del_Consiglio_federale_(25.11.2018)(PDF,_480_kB,_01.02.2019).pdf",2018-11-25,2018,11,25,it,40
"Spiegazioni_del_Consiglio_federale_(26.02.1984)(PDF,_2_MB,_26.02.1984).pdf",1984-02-26,1984,2,26,it,8
"Spiegazioni_del_Consiglio_federale_(26.09.1993)(PDF,_1_MB,_26.09.1993).pdf",1993-09-26,1993,9,26,it,32
"Spiegazioni_del_Consiglio_federale_(26.09.2004)(PDF,_781_kB,_26.09.2004).pdf",2004-09-26,2004,9,26,it,40
"Spiegazioni_del_Consiglio_federale_(26.09.2010)(PDF,_1_MB,_26.09.2010).pdf",2010-09-26,2010,9,26,it,24
"Spiegazioni_del_Consiglio_federale_(26.09.2021)(PDF,_731_kB,_18.08.2021).pdf",2021-09-26,2021,9,26,it,40
"Spiegazioni_del_Consiglio_federale_(26.11.1989)(PDF,_379_kB,_26.11.1989).pdf",1989-11-26,1989,11,26,it,16
"Spiegazioni_del_Consiglio_federale_(26.11.2000)(PDF,_480_kB,_26.11.2000).pdf",2000-11-26,2000,11,26,it,48
"Spiegazioni_del_Consiglio_federale_(26.11.2006)(PDF,_597_kB,_28.09.2006).pdf",2006-11-26,2006,11,26,it,40
"Spiegazioni_del_Consiglio_federale_(27.02.1983)(PDF,_2_MB,_27.02.1983).pdf",1983-02-27,1983,2,27,it,8
"Spiegazioni_del_Consiglio_federale_(27.09.1992)(PDF,_2_MB,_27.09.1992).pdf",1992-09-27,1992,9,27,it,80
"Spiegazioni_del_Consiglio_federale_(27.09.1998)(PDF,_442_kB,_27.09.1998).pdf",1998-09-27,1998,9,27,it,32
"Spiegazioni_del_Consiglio_federale_(27.09.2009)(PDF,_1_MB,_27.07.2009).pdf",2009-09-27,2009,9,27,it,24
"Spiegazioni_del_Consiglio_federale_(27.09.2020)(PDF,_1_MB,_01.10.2020).pdf",2020-09-27,2020,9,27,it,88
"Spiegazioni_del_Consiglio_federale_(27.11.2005)(PDF,_317_kB,_27.11.2005).pdf",2005-11-27,2005,11,27,it,24
"Spiegazioni_del_Consiglio_federale_(27.11.2016)(PDF,_311_kB,_27.11.2016).pdf",2016-11-27,2016,11,27,it,16
